run_id,timestamp,distance_km,V_A,beta,I_AB,chi_BE,Delta,epsilon_total,n_block,N_block,SKR,SKR_clipped
20260503_214353,2026-05-03 21:43:53,19.0000000000,2.6000000000,0.9500000000,0.0000004470,0.0000006649,0.0203407541,0.0000000300,80000000,100000000,-0.0000002402,0.0000000000
20260503_214355,2026-05-03 21:43:55,5.0000000000,2.6000000000,0.9500000000,0.0000083360,0.0000123834,0.0181933236,0.0000000300,100000000,100000000,-0.0000044642,0.0000000000
20260503_214355,2026-05-03 21:43:55,5.0000000000,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214355,2026-05-03 21:43:55,5.0000000000,2.6000000000,0.9500000000,0.0000044440,0.0000066034,0.0181933236,0.0000000300,100000000,100000000,-0.0000023816,0.0000000000
20260503_214355,2026-05-03 21:43:55,5.0000000000,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214355,2026-05-03 21:43:55,7.8947368421,2.6000000000,0.9500000000,0.0000044258,0.0000065765,0.0181933236,0.0000000300,100000000,100000000,-0.0000023719,0.0000000000
20260503_214355,2026-05-03 21:43:55,7.8947368421,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214355,2026-05-03 21:43:55,7.8947368421,2.6000000000,0.9500000000,0.0000038729,0.0000057552,0.0181933236,0.0000000300,100000000,100000000,-0.0000020759,0.0000000000
20260503_214355,2026-05-03 21:43:55,7.8947368421,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214355,2026-05-03 21:43:55,10.7894736842,2.6000000000,0.9500000000,0.0000016011,0.0000023801,0.0181933236,0.0000000300,100000000,100000000,-0.0000008591,0.0000000000
20260503_214356,2026-05-03 21:43:56,10.7894736842,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214356,2026-05-03 21:43:56,10.7894736842,2.6000000000,0.9500000000,0.0000006717,0.0000009988,0.0181933236,0.0000000300,100000000,100000000,-0.0000003607,0.0000000000
20260503_214356,2026-05-03 21:43:56,10.7894736842,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214356,2026-05-03 21:43:56,13.6842105263,2.6000000000,0.9500000000,0.0000012599,0.0000018731,0.0181933236,0.0000000300,100000000,100000000,-0.0000006762,0.0000000000
20260503_214356,2026-05-03 21:43:56,13.6842105263,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214356,2026-05-03 21:43:56,13.6842105263,2.6000000000,0.9500000000,0.0000018460,0.0000027440,0.0181933236,0.0000000300,100000000,100000000,-0.0000009903,0.0000000000
20260503_214356,2026-05-03 21:43:56,13.6842105263,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214356,2026-05-03 21:43:56,16.5789473684,2.6000000000,0.9500000000,0.0000008111,0.0000012061,0.0181933236,0.0000000300,100000000,100000000,-0.0000004356,0.0000000000
20260503_214356,2026-05-03 21:43:56,16.5789473684,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214356,2026-05-03 21:43:56,16.5789473684,2.6000000000,0.9500000000,0.0000004969,0.0000007390,0.0181933236,0.0000000300,100000000,100000000,-0.0000002669,0.0000000000
20260503_214357,2026-05-03 21:43:57,16.5789473684,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214357,2026-05-03 21:43:57,19.4736842105,2.6000000000,0.9500000000,0.0000005317,0.0000007908,0.0181933236,0.0000000300,100000000,100000000,-0.0000002856,0.0000000000
20260503_214357,2026-05-03 21:43:57,19.4736842105,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214357,2026-05-03 21:43:57,19.4736842105,2.6000000000,0.9500000000,0.0000002743,0.0000004081,0.0181933236,0.0000000300,100000000,100000000,-0.0000001475,0.0000000000
20260503_214357,2026-05-03 21:43:57,19.4736842105,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214357,2026-05-03 21:43:57,22.3684210526,2.6000000000,0.9500000000,0.0000002286,0.0000003401,0.0181933236,0.0000000300,100000000,100000000,-0.0000001229,0.0000000000
20260503_214357,2026-05-03 21:43:57,22.3684210526,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214357,2026-05-03 21:43:57,22.3684210526,2.6000000000,0.9500000000,0.0000003098,0.0000004609,0.0181933236,0.0000000300,100000000,100000000,-0.0000001665,0.0000000000
20260503_214357,2026-05-03 21:43:57,22.3684210526,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214357,2026-05-03 21:43:57,25.2631578947,2.6000000000,0.9500000000,0.0000002755,0.0000004098,0.0181933236,0.0000000300,100000000,100000000,-0.0000001481,0.0000000000
20260503_214358,2026-05-03 21:43:58,25.2631578947,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214358,2026-05-03 21:43:58,25.2631578947,2.6000000000,0.9500000000,0.0000001468,0.0000002185,0.0181933236,0.0000000300,100000000,100000000,-0.0000000790,0.0000000000
20260503_214358,2026-05-03 21:43:58,25.2631578947,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214358,2026-05-03 21:43:58,28.1578947368,2.6000000000,0.9500000000,0.0000001267,0.0000001885,0.0181933236,0.0000000300,100000000,100000000,-0.0000000682,0.0000000000
20260503_214358,2026-05-03 21:43:58,28.1578947368,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214358,2026-05-03 21:43:58,28.1578947368,2.6000000000,0.9500000000,0.0000001595,0.0000002374,0.0181933236,0.0000000300,100000000,100000000,-0.0000000858,0.0000000000
20260503_214358,2026-05-03 21:43:58,28.1578947368,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214358,2026-05-03 21:43:58,31.0526315789,2.6000000000,0.9500000000,0.0000000749,0.0000001114,0.0181933236,0.0000000300,100000000,100000000,-0.0000000403,0.0000000000
20260503_214358,2026-05-03 21:43:58,31.0526315789,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214358,2026-05-03 21:43:58,31.0526315789,2.6000000000,0.9500000000,0.0000001131,0.0000001684,0.0181933236,0.0000000300,100000000,100000000,-0.0000000609,0.0000000000
20260503_214359,2026-05-03 21:43:59,31.0526315789,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214359,2026-05-03 21:43:59,33.9473684211,2.6000000000,0.9500000000,0.0000000810,0.0000001205,0.0181933236,0.0000000300,100000000,100000000,-0.0000000436,0.0000000000
20260503_214359,2026-05-03 21:43:59,33.9473684211,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214359,2026-05-03 21:43:59,33.9473684211,2.6000000000,0.9500000000,0.0000000637,0.0000000948,0.0181933236,0.0000000300,100000000,100000000,-0.0000000343,0.0000000000
20260503_214359,2026-05-03 21:43:59,33.9473684211,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214359,2026-05-03 21:43:59,36.8421052632,2.6000000000,0.9500000000,0.0000000678,0.0000001010,0.0181933236,0.0000000300,100000000,100000000,-0.0000000365,0.0000000000
20260503_214359,2026-05-03 21:43:59,36.8421052632,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214359,2026-05-03 21:43:59,36.8421052632,2.6000000000,0.9500000000,0.0000000722,0.0000001074,0.0181933236,0.0000000300,100000000,100000000,-0.0000000389,0.0000000000
20260503_214359,2026-05-03 21:43:59,36.8421052632,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214359,2026-05-03 21:43:59,39.7368421053,2.6000000000,0.9500000000,0.0000000212,0.0000000315,0.0181933236,0.0000000300,100000000,100000000,-0.0000000114,0.0000000000
20260503_214400,2026-05-03 21:44:00,39.7368421053,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214400,2026-05-03 21:44:00,39.7368421053,2.6000000000,0.9500000000,0.0000000366,0.0000000545,0.0181933236,0.0000000300,100000000,100000000,-0.0000000197,0.0000000000
20260503_214400,2026-05-03 21:44:00,39.7368421053,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214400,2026-05-03 21:44:00,42.6315789474,2.6000000000,0.9500000000,0.0000000237,0.0000000353,0.0181933236,0.0000000300,100000000,100000000,-0.0000000128,0.0000000000
20260503_214400,2026-05-03 21:44:00,42.6315789474,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214400,2026-05-03 21:44:00,42.6315789474,2.6000000000,0.9500000000,0.0000000316,0.0000000471,0.0181933236,0.0000000300,100000000,100000000,-0.0000000170,0.0000000000
20260503_214400,2026-05-03 21:44:00,42.6315789474,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214400,2026-05-03 21:44:00,45.5263157895,2.6000000000,0.9500000000,0.0000000056,0.0000000084,0.0181933236,0.0000000300,100000000,100000000,-0.0000000030,0.0000000000
20260503_214400,2026-05-03 21:44:00,45.5263157895,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214400,2026-05-03 21:44:00,45.5263157895,2.6000000000,0.9500000000,0.0000000110,0.0000000164,0.0181933236,0.0000000300,100000000,100000000,-0.0000000059,0.0000000000
20260503_214400,2026-05-03 21:44:00,45.5263157895,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214400,2026-05-03 21:44:00,48.4210526316,2.6000000000,0.9500000000,0.0000000209,0.0000000311,0.0181933236,0.0000000300,100000000,100000000,-0.0000000113,0.0000000000
20260503_214401,2026-05-03 21:44:01,48.4210526316,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214401,2026-05-03 21:44:01,48.4210526316,2.6000000000,0.9500000000,0.0000000155,0.0000000231,0.0181933236,0.0000000300,100000000,100000000,-0.0000000084,0.0000000000
20260503_214401,2026-05-03 21:44:01,48.4210526316,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214401,2026-05-03 21:44:01,51.3157894737,2.6000000000,0.9500000000,0.0000000104,0.0000000155,0.0181933236,0.0000000300,100000000,100000000,-0.0000000056,0.0000000000
20260503_214401,2026-05-03 21:44:01,51.3157894737,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214401,2026-05-03 21:44:01,51.3157894737,2.6000000000,0.9500000000,0.0000000102,0.0000000152,0.0181933236,0.0000000300,100000000,100000000,-0.0000000055,0.0000000000
20260503_214401,2026-05-03 21:44:01,51.3157894737,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214401,2026-05-03 21:44:01,54.2105263158,2.6000000000,0.9500000000,0.0000000097,0.0000000144,0.0181933236,0.0000000300,100000000,100000000,-0.0000000052,0.0000000000
20260503_214401,2026-05-03 21:44:01,54.2105263158,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214401,2026-05-03 21:44:01,54.2105263158,2.6000000000,0.9500000000,0.0000000051,0.0000000076,0.0181933236,0.0000000300,100000000,100000000,-0.0000000028,0.0000000000
20260503_214402,2026-05-03 21:44:02,54.2105263158,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214402,2026-05-03 21:44:02,57.1052631579,2.6000000000,0.9500000000,0.0000000047,0.0000000070,0.0181933236,0.0000000300,100000000,100000000,-0.0000000025,0.0000000000
20260503_214402,2026-05-03 21:44:02,57.1052631579,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214402,2026-05-03 21:44:02,57.1052631579,2.6000000000,0.9500000000,0.0000000072,0.0000000108,0.0181933236,0.0000000300,100000000,100000000,-0.0000000039,0.0000000000
20260503_214402,2026-05-03 21:44:02,57.1052631579,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214402,2026-05-03 21:44:02,60.0000000000,2.6000000000,0.9500000000,0.0000000023,0.0000000035,0.0181933236,0.0000000300,100000000,100000000,-0.0000000013,0.0000000000
20260503_214402,2026-05-03 21:44:02,60.0000000000,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214402,2026-05-03 21:44:02,60.0000000000,2.6000000000,0.9500000000,0.0000000037,0.0000000055,0.0181933236,0.0000000300,100000000,100000000,-0.0000000020,0.0000000000
20260503_214402,2026-05-03 21:44:02,60.0000000000,2.6000000000,0.9500000000,0.0000000000,0.0000000000,0.0181933236,0.0000000300,100000000,100000000,0.0000000000,0.0000000000
20260503_214402,2026-05-03 21:44:02,19.0000000000,2.6000000000,0.9500000000,0.0142301626,0.0204640246,0.0181933236,0.0000000300,100000000,100000000,-0.0069453701,0.0000000000
20260503_214403,2026-05-03 21:44:03,19.0000000000,2.6000000000,0.9500000000,0.0142288470,0.0204621892,0.0181933236,0.0000000300,100000000,100000000,-0.0069447845,0.0000000000
20260503_214403,2026-05-03 21:44:03,19.0000000000,2.6000000000,0.9500000000,0.0142270027,0.0204596162,0.0181933236,0.0000000300,100000000,100000000,-0.0069439636,0.0000000000
20260503_214403,2026-05-03 21:44:03,19.0000000000,2.6000000000,0.9500000000,0.0142246405,0.0204563206,0.0181933236,0.0000000300,100000000,100000000,-0.0069429121,0.0000000000
20260503_214403,2026-05-03 21:44:03,19.0000000000,2.6000000000,0.9500000000,0.0142216439,0.0204521399,0.0181933236,0.0000000300,100000000,100000000,-0.0069415782,0.0000000000
20260503_214403,2026-05-03 21:44:03,19.0000000000,2.6000000000,0.9500000000,0.0142181080,0.0204472068,0.0181933236,0.0000000300,100000000,100000000,-0.0069400041,0.0000000000
20260503_214404,2026-05-03 21:44:04,19.0000000000,2.6000000000,0.9500000000,0.0142140806,0.0204415877,0.0181933236,0.0000000300,100000000,100000000,-0.0069382112,0.0000000000
20260503_214404,2026-05-03 21:44:04,19.0000000000,2.6000000000,0.9500000000,0.0142093974,0.0204350538,0.0181933236,0.0000000300,100000000,100000000,-0.0069361262,0.0000000000
20260503_214404,2026-05-03 21:44:04,19.0000000000,2.6000000000,0.9500000000,0.0142042195,0.0204278292,0.0181933236,0.0000000300,100000000,100000000,-0.0069338207,0.0000000000
20260503_214404,2026-05-03 21:44:04,19.0000000000,2.6000000000,0.9500000000,0.0141984449,0.0204197721,0.0181933236,0.0000000300,100000000,100000000,-0.0069312495,0.0000000000
20260503_214405,2026-05-03 21:44:05,19.0000000000,2.6000000000,0.9500000000,0.0141928470,0.0204119613,0.0181933236,0.0000000300,100000000,100000000,-0.0069287567,0.0000000000
20260503_214405,2026-05-03 21:44:05,19.0000000000,2.6000000000,0.9500000000,0.0141856877,0.0204019716,0.0181933236,0.0000000300,100000000,100000000,-0.0069255683,0.0000000000
20260503_214405,2026-05-03 21:44:05,19.0000000000,2.6000000000,0.9500000000,0.0141784311,0.0203918459,0.0181933236,0.0000000300,100000000,100000000,-0.0069223363,0.0000000000
20260503_214405,2026-05-03 21:44:05,19.0000000000,2.6000000000,0.9500000000,0.0141706245,0.0203809523,0.0181933236,0.0000000300,100000000,100000000,-0.0069188590,0.0000000000
20260503_214405,2026-05-03 21:44:05,19.0000000000,2.6000000000,0.9500000000,0.0141624697,0.0203695724,0.0181933236,0.0000000300,100000000,100000000,-0.0069152262,0.0000000000
20260503_214406,2026-05-03 21:44:06,19.0000000000,2.6000000000,0.9500000000,0.0141539198,0.0203576408,0.0181933236,0.0000000300,100000000,100000000,-0.0069114170,0.0000000000
20260503_214406,2026-05-03 21:44:06,19.0000000000,2.6000000000,0.9500000000,0.0141431394,0.0203425959,0.0181933236,0.0000000300,100000000,100000000,-0.0069066134,0.0000000000
20260503_214406,2026-05-03 21:44:06,19.0000000000,2.6000000000,0.9500000000,0.0141347232,0.0203308498,0.0181933236,0.0000000300,100000000,100000000,-0.0069028627,0.0000000000
20260503_214406,2026-05-03 21:44:06,19.0000000000,2.6000000000,0.9500000000,0.0142223339,0.0204531025,0.0181933236,0.0000000300,100000000,100000000,-0.0069418853,0.0000000000
20260503_214406,2026-05-03 21:44:06,19.0000000000,2.6000000000,0.9500000000,0.0142210226,0.0204512732,0.0181933236,0.0000000300,100000000,100000000,-0.0069413016,0.0000000000
20260503_214407,2026-05-03 21:44:07,19.0000000000,2.6000000000,0.9500000000,0.0142191890,0.0204487149,0.0181933236,0.0000000300,100000000,100000000,-0.0069404854,0.0000000000
20260503_214407,2026-05-03 21:44:07,19.0000000000,2.6000000000,0.9500000000,0.0142166941,0.0204452341,0.0181933236,0.0000000300,100000000,100000000,-0.0069393747,0.0000000000
20260503_214407,2026-05-03 21:44:07,19.0000000000,2.6000000000,0.9500000000,0.0142137560,0.0204411348,0.0181933236,0.0000000300,100000000,100000000,-0.0069380667,0.0000000000
20260503_214407,2026-05-03 21:44:07,19.0000000000,2.6000000000,0.9500000000,0.0142103820,0.0204364275,0.0181933236,0.0000000300,100000000,100000000,-0.0069365646,0.0000000000
20260503_214407,2026-05-03 21:44:07,19.0000000000,2.6000000000,0.9500000000,0.0142061775,0.0204305612,0.0181933236,0.0000000300,100000000,100000000,-0.0069346926,0.0000000000
20260503_214408,2026-05-03 21:44:08,19.0000000000,2.6000000000,0.9500000000,0.0142016370,0.0204242260,0.0181933236,0.0000000300,100000000,100000000,-0.0069326709,0.0000000000
20260503_214408,2026-05-03 21:44:08,19.0000000000,2.6000000000,0.9500000000,0.0141965178,0.0204170832,0.0181933236,0.0000000300,100000000,100000000,-0.0069303913,0.0000000000
20260503_214408,2026-05-03 21:44:08,19.0000000000,2.6000000000,0.9500000000,0.0141911448,0.0204095862,0.0181933236,0.0000000300,100000000,100000000,-0.0069279986,0.0000000000
20260503_214408,2026-05-03 21:44:08,19.0000000000,2.6000000000,0.9500000000,0.0141849681,0.0204009675,0.0181933236,0.0000000300,100000000,100000000,-0.0069252478,0.0000000000
20260503_214409,2026-05-03 21:44:09,19.0000000000,2.6000000000,0.9500000000,0.0141780557,0.0203913220,0.0181933236,0.0000000300,100000000,100000000,-0.0069221691,0.0000000000
20260503_214409,2026-05-03 21:44:09,19.0000000000,2.6000000000,0.9500000000,0.0141704379,0.0203806918,0.0181933236,0.0000000300,100000000,100000000,-0.0069187759,0.0000000000
20260503_214409,2026-05-03 21:44:09,19.0000000000,2.6000000000,0.9500000000,0.0141628512,0.0203701048,0.0181933236,0.0000000300,100000000,100000000,-0.0069153962,0.0000000000
20260503_214409,2026-05-03 21:44:09,19.0000000000,2.6000000000,0.9500000000,0.0141546054,0.0203585975,0.0181933236,0.0000000300,100000000,100000000,-0.0069117224,0.0000000000
20260503_214409,2026-05-03 21:44:09,19.0000000000,2.6000000000,0.9500000000,0.0141451794,0.0203454429,0.0181933236,0.0000000300,100000000,100000000,-0.0069075224,0.0000000000
20260503_214410,2026-05-03 21:44:10,19.0000000000,2.6000000000,0.9500000000,0.0141358417,0.0203324108,0.0181933236,0.0000000300,100000000,100000000,-0.0069033612,0.0000000000
20260503_214410,2026-05-03 21:44:10,19.0000000000,2.6000000000,0.9500000000,0.0141263633,0.0203191820,0.0181933236,0.0000000300,100000000,100000000,-0.0068991368,0.0000000000
20260503_214410,2026-05-03 21:44:10,19.0000000000,2.6000000000,0.9500000000,0.0141957754,0.0204160474,0.0181933236,0.0000000300,100000000,100000000,-0.0069300607,0.0000000000
20260503_214410,2026-05-03 21:44:10,19.0000000000,2.6000000000,0.9500000000,0.0141945455,0.0204143312,0.0181933236,0.0000000300,100000000,100000000,-0.0069295130,0.0000000000
20260503_214411,2026-05-03 21:44:11,19.0000000000,2.6000000000,0.9500000000,0.0141927608,0.0204118411,0.0181933236,0.0000000300,100000000,100000000,-0.0069287183,0.0000000000
20260503_214411,2026-05-03 21:44:11,19.0000000000,2.6000000000,0.9500000000,0.0141901518,0.0204082006,0.0181933236,0.0000000300,100000000,100000000,-0.0069275564,0.0000000000
20260503_214411,2026-05-03 21:44:11,19.0000000000,2.6000000000,0.9500000000,0.0141873969,0.0204043565,0.0181933236,0.0000000300,100000000,100000000,-0.0069263295,0.0000000000
20260503_214411,2026-05-03 21:44:11,19.0000000000,2.6000000000,0.9500000000,0.0141840945,0.0203997486,0.0181933236,0.0000000300,100000000,100000000,-0.0069248588,0.0000000000
20260503_214411,2026-05-03 21:44:11,19.0000000000,2.6000000000,0.9500000000,0.0141797093,0.0203936295,0.0181933236,0.0000000300,100000000,100000000,-0.0069229056,0.0000000000
20260503_214412,2026-05-03 21:44:12,19.0000000000,2.6000000000,0.9500000000,0.0141751388,0.0203872517,0.0181933236,0.0000000300,100000000,100000000,-0.0069208699,0.0000000000
20260503_214412,2026-05-03 21:44:12,19.0000000000,2.6000000000,0.9500000000,0.0141703787,0.0203806092,0.0181933236,0.0000000300,100000000,100000000,-0.0069187495,0.0000000000
20260503_214412,2026-05-03 21:44:12,19.0000000000,2.6000000000,0.9500000000,0.0141644480,0.0203723332,0.0181933236,0.0000000300,100000000,100000000,-0.0069161075,0.0000000000
20260503_214412,2026-05-03 21:44:12,19.0000000000,2.6000000000,0.9500000000,0.0141583361,0.0203638039,0.0181933236,0.0000000300,100000000,100000000,-0.0069133846,0.0000000000
20260503_214412,2026-05-03 21:44:12,19.0000000000,2.6000000000,0.9500000000,0.0141518378,0.0203547352,0.0181933236,0.0000000300,100000000,100000000,-0.0069104893,0.0000000000
20260503_214413,2026-05-03 21:44:13,19.0000000000,2.6000000000,0.9500000000,0.0141447865,0.0203448946,0.0181933236,0.0000000300,100000000,100000000,-0.0069073474,0.0000000000
20260503_214413,2026-05-03 21:44:13,19.0000000000,2.6000000000,0.9500000000,0.0141364168,0.0203332135,0.0181933236,0.0000000300,100000000,100000000,-0.0069036175,0.0000000000
20260503_214413,2026-05-03 21:44:13,19.0000000000,2.6000000000,0.9500000000,0.0141287163,0.0203224661,0.0181933236,0.0000000300,100000000,100000000,-0.0069001856,0.0000000000
20260503_214413,2026-05-03 21:44:13,19.0000000000,2.6000000000,0.9500000000,0.0141197063,0.0203098905,0.0181933236,0.0000000300,100000000,100000000,-0.0068961695,0.0000000000
20260503_214413,2026-05-03 21:44:13,19.0000000000,2.6000000000,0.9500000000,0.0141098082,0.0202960749,0.0181933236,0.0000000300,100000000,100000000,-0.0068917571,0.0000000000
20260503_214414,2026-05-03 21:44:14,19.0000000000,2.6000000000,0.9500000000,0.0141003766,0.0202829098,0.0181933236,0.0000000300,100000000,100000000,-0.0068875520,0.0000000000
20260503_214414,2026-05-03 21:44:14,19.0000000000,2.6000000000,0.9500000000,0.0000007077,0.0000010523,0.0181933236,0.0000000300,100000000,100000000,-0.0000003801,0.0000000000
20260503_214414,2026-05-03 21:44:14,19.0000000000,2.6000000000,0.9500000000,0.0000008474,0.0000012600,0.0181933236,0.0000000300,100000000,100000000,-0.0000004550,0.0000000000
20260503_214414,2026-05-03 21:44:14,19.0000000000,2.6000000000,0.9500000000,0.0000010885,0.0000016184,0.0181933236,0.0000000300,100000000,100000000,-0.0000005843,0.0000000000
20260503_214415,2026-05-03 21:44:15,19.0000000000,2.6000000000,0.9500000000,0.0000009250,0.0000013754,0.0181933236,0.0000000300,100000000,100000000,-0.0000004966,0.0000000000
20260503_214415,2026-05-03 21:44:15,19.0000000000,2.6000000000,0.9500000000,0.0000007733,0.0000011499,0.0181933236,0.0000000300,100000000,100000000,-0.0000004153,0.0000000000
20260503_214415,2026-05-03 21:44:15,19.0000000000,2.6000000000,0.9500000000,0.0000004305,0.0000006403,0.0181933236,0.0000000300,100000000,100000000,-0.0000002313,0.0000000000
20260503_214415,2026-05-03 21:44:15,19.0000000000,2.6000000000,0.9500000000,0.0000001703,0.0000002533,0.0181933236,0.0000000300,100000000,100000000,-0.0000000916,0.0000000000
20260503_214415,2026-05-03 21:44:15,19.0000000000,2.6000000000,0.9500000000,0.0000004921,0.0000007319,0.0181933236,0.0000000300,100000000,100000000,-0.0000002644,0.0000000000
20260503_214415,2026-05-03 21:44:15,19.0000000000,2.6000000000,0.9500000000,0.0000003667,0.0000005454,0.0181933236,0.0000000300,100000000,100000000,-0.0000001971,0.0000000000
20260503_214416,2026-05-03 21:44:16,19.0000000000,2.6000000000,0.9500000000,0.0000007568,0.0000011253,0.0181933236,0.0000000300,100000000,100000000,-0.0000004064,0.0000000000
20260503_214416,2026-05-03 21:44:16,19.0000000000,2.6000000000,0.9500000000,0.0000006066,0.0000009021,0.0181933236,0.0000000300,100000000,100000000,-0.0000003258,0.0000000000
20260503_214416,2026-05-03 21:44:16,19.0000000000,2.6000000000,0.9500000000,0.0000005971,0.0000008880,0.0181933236,0.0000000300,100000000,100000000,-0.0000003208,0.0000000000
20260503_214416,2026-05-03 21:44:16,19.0000000000,2.6000000000,0.9500000000,0.0000007870,0.0000011703,0.0181933236,0.0000000300,100000000,100000000,-0.0000004226,0.0000000000
20260503_214416,2026-05-03 21:44:16,19.0000000000,2.6000000000,0.9500000000,0.0000001835,0.0000002730,0.0181933236,0.0000000300,100000000,100000000,-0.0000000987,0.0000000000
20260503_214417,2026-05-03 21:44:17,19.0000000000,2.6000000000,0.9500000000,0.0000002855,0.0000004248,0.0181933236,0.0000000300,100000000,100000000,-0.0000001535,0.0000000000
20260503_214417,2026-05-03 21:44:17,19.0000000000,2.6000000000,0.9500000000,0.0000004201,0.0000006248,0.0181933236,0.0000000300,100000000,100000000,-0.0000002258,0.0000000000
